incident_number,highest_offense_description,family_violence,occurred_date,zip_code,council_district,census_tract,clearance_status,category_description
20205036052,THEFT OF LICENSE PLATE,N,09/08/2020,78758,4,18,N,Theft
20072991416,BURGLARY OF RESIDENCE,N,10/26/2007,78751,9,3.02,NA,Burglary
20185036322,CHILD CUSTODY INTERFERE,N,09/06/2018,78741,3,23.12,N,NA
20085043660,THEFT,N,08/13/2008,78704,9,13,NA,Theft
20145019144,PROTECTIVE ORDER,N,04/29/2014,78753,1,18.35,N,NA
20122851894,THEFT,N,10/11/2012,78758,4,18.45,N,Theft
20035009294,BURGLARY OF VEHICLE,N,08/29/2003,78704,3,13.07,NA,Theft
20055050731,HARASSMENT,N,10/04/2005,78705,9,NA,O,NA
20205023590,THEFT BY SHOPLIFTING,N,06/17/2020,78745,2,24.22,N,Theft
20152320109,DOC FIGHTING,N,08/20/2015,78741,3,23.13,O,NA
2003924498551,CRIMINAL MISCHIEF,N,02/10/2003,78749,8,17.77,N,NA
20193380005,DWI 2ND,N,12/04/2019,78741,3,NA,C,NA
2005551613,FAMILY DISTURBANCE,N,02/24/2005,78758,7,NA,N,NA
20123201883,CUSTODY ARREST TRAFFIC WARR,N,11/15/2012,78753,7,18.39,NA,NA
20125016429,FORGERY AND PASSING,N,04/13/2012,78741,3,23.07,N,NA
200581559,CUSTODY ARREST TRAFFIC WARR,N,01/08/2005,78745,5,NA,NA,NA
20143560631,PUBLIC INTOXICATION,N,12/22/2014,78741,3,23,C,NA
20045058660,THEFT,N,12/03/2004,78745,NA,17.5,NA,Theft
20091340033,FAMILY DISTURBANCE/PARENTAL,N,05/14/2009,78759,10,NA,N,NA
20135000636,BURGLARY OF VEHICLE,N,01/04/2013,78745,3,20.03,N,Theft
20125034937,CRIMINAL MISCHIEF,N,08/04/2012,78752,4,NA,N,NA
20075049079,THEFT,N,09/15/2007,78757,7,15.05,NA,Theft
20061470314,ASSAULT BY CONTACT,N,05/27/2006,NA,NA,NA,NA,NA
20092561736,CRIMINAL TRESPASS,N,09/13/2009,78753,4,18,N,NA
2019211749,POSS OF DRUG PARAPHERNALIA,N,01/21/2019,78757,10,NA,N,NA
20145056553,BURGLARY OF VEHICLE,N,12/26/2014,78704,3,NA,N,Theft
20125023713,THEFT OF LICENSE PLATE,N,05/26/2012,78748,5,24.21,N,Theft
20181711477,DRIVING WHILE INTOX / FELONY,N,06/20/2018,78704,3,13,C,NA
20155030766,RUNAWAY CHILD,N,07/14/2015,78744,2,NA,N,NA
20165050428,FRAUD - OTHER,N,12/06/2016,78753,7,18.39,N,NA
20101251350,WARRANT ARREST NON TRAFFIC,N,05/05/2010,78741,3,NA,C,NA
2020420972,RUNAWAY CHILD,N,02/11/2020,78741,2,24.31,N,NA
20175006627,BURGLARY OF VEHICLE,N,02/14/2017,78757,7,18.18,N,Theft
20065029169,THEFT OF SERVICE,N,05/06/2006,78758,4,NA,N,NA
20085029336,BURGLARY OF RESIDENCE,N,06/06/2008,78759,7,18.29,C,Burglary
20115043727,FORGERY AND PASSING,N,04/28/2011,78758,4,NA,N,NA
20071961794,TERRORISTIC THREAT,N,07/15/2007,78704,3,20.05,N,NA
20155023967,IDENTITY THEFT,N,06/02/2015,78727,6,NA,NA,NA
201181765,ASSAULT W/INJURY-FAM/DATE VIOL,Y,01/08/2011,78753,7,NA,O,NA
20071131244,VIOL CITY ORDINANCE - OTHER,N,04/23/2007,78701,9,11,C,NA
20175035891,CRIMINAL MISCHIEF,N,08/24/2017,78758,4,18.21,N,NA
20193530963,TERRORISTIC THREAT-MASS CASLTY,N,12/19/2019,78744,2,24.31,NA,NA
20075030586,BURGLARY OF VEHICLE,N,06/14/2007,78757,7,NA,NA,Theft
20112401406,CRIMINAL MISCHIEF,N,08/28/2011,78723,1,21.12,N,NA
20193530671,ASSAULT WITH INJURY,Y,12/19/2019,78742,2,NA,C,NA
20142400459,FAMILY DISTURBANCE,N,08/28/2014,78745,3,20.03,NA,NA
20092110339,FAMILY DISTURBANCE,N,07/30/2009,78724,1,NA,N,NA
20045016701,THEFT,N,04/10/2004,78717,6,205,NA,Theft
2021600164,AGG ASLT STRANGLE/SUFFOCATE,Y,03/01/2021,78724,1,22,C,Aggravated Assault
2019421825,ASSAULT W/INJURY-FAM/DATE VIOL,Y,02/11/2019,78752,4,NA,C,NA
20102252523,FAMILY DISTURBANCE,N,08/14/2010,78744,2,NA,N,NA
20182171716,FAMILY DISTURBANCE,N,08/05/2018,78744,2,24.31,N,NA
2003924791139,INDECENCY WITH A CHILD/CONTACT,N,05/28/2003,78756,7,2.05,NA,NA
20121220596,BURGLARY OF RESIDENCE,N,04/23/2012,78745,5,NA,N,Burglary
20162700504,FAMILY DISTURBANCE,N,09/26/2016,78753,4,18.33,N,NA
20181050275,BURGLARY NON RESIDENCE,N,04/15/2018,78704,3,23.08,N,Burglary
20131891216,THEFT,N,07/08/2013,78756,7,NA,N,Theft
2016810211,AGG ASLT STRANGLE/SUFFOCATE,Y,03/21/2016,78759,6,17.54,C,Aggravated Assault
20142540638,DISTURBANCE - OTHER,N,09/11/2014,78739,8,17.7,N,NA
2020410987,BURGLARY NON RESIDENCE,N,01/01/2020,78745,3,NA,N,Burglary
20105021880,THEFT,N,04/29/2010,78704,9,23,NA,Theft
20155045590,DEBIT CARD ABUSE,N,10/14/2015,78748,5,24.21,N,NA
20092840966,ASSAULT W/INJURY-FAM/DATE VIOL,Y,10/11/2009,78741,3,23.16,N,NA
20202680102,DWI,N,09/24/2020,78742,3,NA,C,NA
20085058977,BURGLARY OF RESIDENCE,N,11/04/2008,78751,9,3.02,NA,Burglary
2003920450062,CUSTODY ARREST TRAFFIC WARR,N,02/14/2003,78721,3,21.11,N,NA
2011730119,RUNAWAY CHILD,N,03/13/2011,78745,5,17.28,N,NA
20105024112,THEFT,N,05/10/2010,78748,5,17.72,N,Theft
20135014429,CRED CARD ABUSE - OTHER,N,04/04/2013,78741,3,23.12,N,NA
2006101749,CUSTODY ARREST TRAFFIC WARR,N,01/10/2006,78721,1,21,C,NA
20145034246,HARASSMENT,N,08/02/2014,78723,4,21,N,NA
20075049876,BURGLARY OF VEHICLE,N,09/18/2007,78759,7,18.29,NA,Theft
20122420062,POSS DANG DRUG,N,08/29/2012,78751,9,NA,C,NA
20055065882,THEFT FROM AUTO,N,12/21/2005,78724,1,NA,NA,Theft
20052911687,UCW LICENSE PREMISE,N,10/18/2005,78702,NA,803,NA,NA
2018800875,FAMILY DISTURBANCE,N,03/21/2018,78759,10,25,N,NA
20105058014,THEFT,N,10/30/2010,78745,5,24.24,N,Theft
20192031663,THEFT BY SHOPLIFTING,N,07/22/2019,78701,9,NA,N,Theft
20111691808,DISTURBANCE - OTHER,N,06/18/2011,78744,2,24.13,NA,NA
20065037462,CRIMINAL MISCHIEF,N,07/18/2006,78741,3,NA,NA,NA
20171961023,DWI,N,07/15/2017,78748,5,17.47,C,NA
2020750848,HARASSMENT,Y,03/15/2020,78745,2,NA,N,NA
20153561625,WARRANT ARREST NON TRAFFIC,N,12/22/2015,78753,4,18.23,C,NA
20193301723,DWI,N,11/26/2019,78758,4,NA,C,NA
20085013620,CRIMINAL MISCHIEF,N,03/15/2008,78727,7,NA,NA,NA
20173490191,DWI,N,12/15/2017,78703,9,NA,C,NA
20145031749,THEFT,N,07/18/2014,78719,2,9800,N,Theft
2015321300,CHILD CUSTODY INTERFERE,N,02/01/2015,78745,3,13,N,NA
20135049667,THEFT OF BICYCLE,N,10/28/2013,78757,7,15.01,N,Theft
20185028317,THEFT BY SHOPLIFTING,N,07/21/2018,78723,4,21,N,Theft
2012690062,CRIMINAL MISCHIEF,N,03/09/2012,78741,3,NA,N,NA
20052410336,THEFT- APPROPRIATE STOLEN PROP,N,08/29/2005,78704,9,13.05,C,NA
20135037128,BURGLARY OF VEHICLE,N,08/12/2013,78741,3,NA,N,Theft
20051641386,VOCO - ALCOHOL  CONSUMPTION,N,06/13/2005,78704,NA,2002,NA,NA
2014211473,POSS OF DRUG PARAPHERNALIA,N,01/21/2014,78721,1,21.1,C,NA
20061072015,RUNAWAY CHILD,N,04/17/2006,78745,2,NA,N,NA
20062041346,THEFT BY SHOPLIFTING,N,07/23/2006,78723,4,21,O,Theft
20062750347,BURGLARY NON RESIDENCE,N,10/02/2006,78745,5,17.12,NA,Burglary
20202510685,ASSAULT W/INJURY-FAM/DATE VIOL,Y,09/02/2020,78753,4,18,N,NA
20061730926,ASSAULT WITH INJURY,N,06/22/2006,78741,3,23.15,NA,NA
20171381287,FRAUD-CARD SKIMMER,N,05/18/2017,78758,7,NA,N,NA
2014150191,POSSESSION OF MARIJUANA,N,01/15/2014,78748,2,24.21,C,NA
20132491261,THEFT BY SHOPLIFTING,N,09/06/2013,78748,5,24.21,N,Theft
20175033213,THEFT BY SHOPLIFTING,N,08/17/2017,78741,3,23.18,N,Theft
20055020418,HARASSMENT,N,04/29/2005,78717,6,203.11,NA,NA
20075007226,TERRORISTIC THREAT,N,02/12/2007,78735,8,19.14,NA,NA
20205031046,THEFT BY SHOPLIFTING,N,08/10/2020,78746,10,NA,N,Theft
20192010130,DWI,N,07/20/2019,78745,2,NA,NA,NA
20173510073,FAMILY DISTURBANCE/PARENTAL,N,12/17/2017,78704,5,NA,N,NA
20175014268,BURGLARY OF VEHICLE,N,04/07/2017,78748,5,24.07,N,Theft
2004981195,CRIMINAL TRESPASS,N,04/07/2004,78751,NA,1503,C,NA
20141911343,FAMILY DISTURBANCE,N,07/10/2014,78723,1,NA,N,NA
20133321126,ASSAULT WITH INJURY,Y,11/28/2013,78741,3,23.18,N,NA
20032681137,PUBLIC INTOXICATION,N,09/25/2003,78759,10,17.55,C,NA
20041541905,PUBLIC INTOXICATION,N,06/02/2004,78701,9,NA,C,NA
20105013968,HARASSMENT,N,03/16/2010,78727,6,204.1,N,NA
20202091050,DWI 2ND,N,07/27/2020,78753,4,18,NA,NA
20192600557,THEFT,N,09/17/2019,78751,4,21,N,Theft
20132850733,VIOL CITY ORDINANCE - OTHER,N,10/12/2013,78701,9,11,NA,NA
20132870297,AUTO THEFT,N,10/14/2013,78724,1,22.02,N,Auto Theft
20115040231,HARASSMENT,N,07/13/2011,78723,1,21.13,N,NA
20181251177,ASSAULT BY CONTACT FAM/DATING,Y,05/05/2018,78741,3,23,N,NA
20103521939,CUSTODY ARREST TRAFFIC WARR,N,12/18/2010,78741,3,23.18,C,NA
20075054051,THEFT,N,10/10/2007,78758,7,18.44,NA,Theft
2011290042,WARRANT ARREST NON TRAFFIC,N,01/29/2011,78702,1,9,NA,NA
20185037923,BURGLARY OF VEHICLE,N,09/21/2018,78754,1,18.42,N,Theft
20122141528,DISTURBANCE - OTHER,N,08/01/2012,78753,4,18.23,N,NA
20123062059,DWI 2ND,N,11/01/2012,78731,10,NA,C,NA
20092170677,ASSAULT WITH INJURY,N,08/05/2009,78702,3,9.02,N,NA
2019661581,THEFT,N,02/28/2019,78745,2,NA,N,Theft
20171181050,ASSAULT W/INJURY-FAM/DATE VIOL,Y,04/28/2017,78758,7,18.26,C,NA
20111160240,CRIMINAL MISCHIEF,N,04/26/2011,78741,3,23.14,N,NA
20105001314,THEFT OF SERVICE,N,12/04/2009,78704,9,NA,N,NA
20145047426,BURGLARY OF VEHICLE,N,10/24/2014,78703,9,12,N,Theft
20155034054,PROTECTIVE ORDER,N,08/03/2015,78752,1,NA,N,NA
2012401353,BURGLARY OF RESIDENCE,N,02/06/2012,78745,2,24.09,N,Burglary
20152560438,DISTURBANCE - OTHER,N,09/13/2015,78741,3,23,C,NA
20155052991,THEFT,N,10/28/2015,78731,10,NA,N,Theft
20041941640,THEFT,N,07/12/2004,78758,4,18.2,C,Theft
20188001883,BURGLARY OF RESIDENCE,N,03/12/2018,78723,9,NA,N,Burglary
20185025882,VIOL OF PROTECTIVE ORDER,N,07/08/2018,78753,4,18.13,C,NA
20045002334,THEFT,N,01/15/2004,78752,4,15,NA,Theft
20085017091,BURGLARY OF VEHICLE,N,04/03/2008,78744,2,NA,NA,Theft
2014530308,DWI,N,02/22/2014,78721,1,21,NA,NA
201031470,ASSAULT BY THREAT,N,01/03/2010,78723,1,21.12,N,NA
2005440537,CUSTODY ARREST TRAFFIC WARR,N,02/13/2005,78753,4,18,C,NA
2010330772,EVADING / FOOT,N,02/02/2010,78751,4,21.05,N,NA
20145035773,FRAUD - OTHER,N,08/12/2014,78753,7,18.48,N,NA
2017552088,CUSTODY ARREST TRAFFIC WARR,N,02/24/2017,78744,2,24.19,C,NA
20161341518,DISTURBANCE - OTHER,N,05/13/2016,78745,5,NA,NA,NA
20105060343,THEFT,N,11/07/2010,78702,1,NA,N,Theft
20176900300,PROSTITUTION,N,08/16/2017,78753,4,18,NA,NA
20091271249,DISTURBANCE - OTHER,N,05/07/2009,78758,7,18.45,N,NA
2003920160055,POSS OF DRUG PARAPHERNALIA,N,01/16/2003,78745,5,17.5,C,NA
20131501380,BURGLARY OF RESIDENCE,N,05/30/2013,78742,3,NA,N,Burglary
2013612464,FAMILY DISTURBANCE,N,03/02/2013,78745,2,24,N,NA
20155022394,HARASSMENT,N,05/26/2015,78758,4,NA,O,NA
20155033584,THEFT,N,07/30/2015,78723,1,21,NA,Theft
20202510659,AUTO THEFT,N,09/07/2020,78758,4,NA,N,Auto Theft
20063320251,ASSAULT W/INJURY-FAM/DATE VIOL,Y,11/28/2006,78759,7,18.29,O,NA
20062991626,AGG ROBBERY/DEADLY WEAPON,N,10/26/2006,78753,4,18.23,NA,Robbery
20205044479,THEFT BY SHOPLIFTING,N,11/02/2020,78757,7,15,N,Theft
20045062682,OBTAIN CONTROLLED SUB BY FRAUD,N,05/13/2004,78751,9,3,NA,NA
20082832199,ASSAULT W/INJURY-FAM/DATE VIOL,Y,10/09/2008,78752,4,15.03,C,NA
2018220831,KIDNAPPING,N,01/22/2018,78723,9,3.06,C,NA
20115028958,RUNAWAY CHILD,N,06/10/2011,78744,2,24.27,N,NA
2009692107,THEFT,N,03/10/2009,78757,7,NA,N,Theft
20142480391,CUSTODY ARREST TRAFFIC WARR,N,09/05/2014,78701,9,NA,C,NA
20163021374,WARRANT ARREST NON TRAFFIC,N,10/28/2016,78741,9,14.03,C,NA
20032330632,VOCO - ALCOHOL  CONSUMPTION,N,08/21/2003,78701,NA,1100,NA,NA
20042210551,AGG ROBBERY/DEADLY WEAPON,N,08/08/2004,78723,4,NA,NA,Robbery
20062491679,VOCO - ALCOHOL  CONSUMPTION,N,09/06/2006,78753,4,18.33,NA,NA
20131201027,CUSTODY ARREST TRAFFIC WARR,N,04/30/2013,78753,7,NA,NA,NA
20165003393,BURGLARY OF VEHICLE,N,01/24/2016,78741,3,NA,N,Theft
20175023280,HARASSMENT,N,06/07/2017,78757,7,15.05,N,NA
2013111610,ASSAULT WITH INJURY,N,01/11/2013,78753,4,18.23,N,NA
20062060243,TERRORISTIC THREAT,N,07/21/2006,78739,NA,17.4,NA,NA
20143441833,POSS OF FIREARM BY FELON,N,12/10/2014,78721,1,21.1,C,NA
20075066789,BURGLARY OF VEHICLE,N,12/17/2007,78704,5,NA,NA,Theft
20095065731,CRIMINAL MISCHIEF,N,11/20/2009,78701,9,NA,N,NA
20135015028,RAPE,Y,04/04/2013,78758,7,18.2,O,Rape
2010751410,CRIMINAL MISCHIEF,N,03/16/2010,78741,3,23.18,N,NA
20135000385,CRED CARD ABUSE - OTHER,N,01/01/2013,78717,6,NA,N,NA
20072262206,POSS OF ALCOHOL - AGE 17 TO 20,N,08/14/2007,78752,4,18.12,NA,NA
20055007913,HARASSMENT,N,02/09/2005,78758,7,18.26,O,NA
2009531586,RUNAWAY CHILD,N,02/22/2009,78741,3,23.14,N,NA
20063262290,POSSESSION OF MARIJUANA,N,11/22/2006,78745,3,NA,NA,NA
20071281253,CRIMINAL MISCHIEF,Y,05/08/2007,78758,4,18,NA,NA
20155054569,FAMILY DISTURBANCE,N,12/12/2015,78744,2,NA,N,NA
20115059453,THEFT,N,12/26/2011,78753,4,18.13,N,Theft
20071981954,HARASSMENT,N,07/17/2007,78739,8,17.7,NA,NA
20165012586,IDENTITY THEFT-TAX RETURNS,N,03/24/2016,78729,6,204.1,N,NA
2006650712,BURGLARY OF VEHICLE,N,03/06/2006,78753,7,18.39,NA,Theft
20083170185,POSS OF DRUG PARAPHERNALIA,N,11/12/2008,78702,3,8.01,C,NA
20142621463,BURGLARY OF RESIDENCE,N,09/19/2014,78723,1,NA,C,Burglary
20192330690,FAMILY DISTURBANCE,N,08/21/2019,78729,6,204,N,NA
20055048542,IDENTITY THEFT,N,09/12/2005,78745,5,17.29,NA,NA
2003924295947,POSS CONTROLLED SUB/NARCOTIC,N,01/20/2003,78723,1,NA,C,NA
202140105,PUBLIC INTOXICATION,N,01/04/2021,78741,3,23,C,NA
20181360094,FAILURE TO IDENTIFY,N,05/16/2018,78701,9,11,C,NA
20205006958,GRAFFITI,N,02/16/2020,78731,10,1,N,NA
20071601752,VIOL CITY ORDINANCE - OTHER,N,06/09/2007,78731,10,17.05,NA,NA
20055043335,BURGLARY OF VEHICLE,N,08/27/2005,78741,3,23.18,NA,Theft
20165041198,FORGERY - OTHER,N,10/04/2016,78754,1,18.34,NA,NA
20113090998,BURGLARY OF RESIDENCE,N,11/05/2011,78753,4,18.33,N,Burglary
2012991138,APPLIC TO REVOKE PROBATION,N,04/08/2012,78702,1,8.02,C,NA
20105055194,BURGLARY OF VEHICLE,N,10/16/2010,78751,9,NA,N,Theft
20123261739,WARRANT ARREST NON TRAFFIC,N,11/21/2012,78701,9,NA,C,NA
2009671507,FAMILY DISTURBANCE,N,03/08/2009,78741,3,23.12,N,NA
20075033419,THEFT OF BICYCLE,N,06/29/2007,78751,9,NA,NA,Theft
2017360809,THEFT,N,02/05/2017,78749,8,NA,N,Theft
20045019126,CRIMINAL MISCHIEF,N,04/24/2004,78723,4,21.04,NA,NA
2010330951,BURGLARY OF RESIDENCE,N,02/02/2010,78741,3,NA,N,Burglary
20172061053,POSS OF DRUG PARAPHERNALIA,N,07/25/2017,78701,9,11,NA,NA
20165047009,RUNAWAY CHILD,N,11/11/2016,78753,7,18.48,N,NA
2014740573,CRASH/FAIL STOP AND RENDER AID,N,03/15/2014,78741,3,NA,N,NA
2018760252,DAMAGE CITY PROP,N,03/17/2018,78701,9,11,N,NA
20193291216,BURGLARY NON RESIDENCE,N,11/25/2019,78721,1,21,N,Burglary
20072501755,FAMILY DISTURBANCE,N,09/07/2007,78744,2,NA,N,NA
20061850833,ASSAULT BY CONTACT FAM/DATING,Y,07/04/2006,78753,NA,1806,NA,NA
20093641647,ASSAULT BY CONTACT,N,12/30/2009,78745,3,20.03,N,NA
20101253859,POSSESSION OF MARIJUANA,N,05/05/2010,78731,10,1,C,NA
20125004045,IDENTITY THEFT,N,01/21/2012,78731,10,17.52,N,NA
20033381750,VIOL STATE LAW - OTHER,N,12/04/2003,78702,3,NA,C,NA
20105039772,THEFT,N,07/30/2010,78758,7,18.49,N,Theft
20121901016,DISTURBANCE - OTHER,N,07/07/2012,78701,9,11,N,NA
20155029115,BURGLARY OF VEHICLE,N,07/04/2015,78723,9,3.06,N,Theft
20178003476,THEFT FROM BUILDING,N,09/20/2017,78752,4,18.12,N,Theft
20091190531,CRIMINAL TRESPASS/TRANSIENT,N,04/29/2009,78701,9,11,NA,NA
2003921500784,DISTURBANCE - OTHER,N,05/30/2003,78745,2,24.1,N,NA
20122230186,FAMILY DISTURBANCE,N,08/10/2012,78758,4,18.2,N,NA
20095009050,THEFT,N,02/16/2009,78729,6,204.1,N,Theft
2014640183,PUBLIC INTOXICATION,N,03/05/2014,78705,9,4.01,C,NA
20145023658,BREACH OF COMPUTER SECURITY,N,05/27/2014,78758,7,18.49,N,Theft
20181531246,FAMILY DISTURBANCE,N,06/02/2018,78704,3,23.08,O,NA
20142551760,FAMILY DISTURBANCE,N,09/12/2014,78717,6,205.1,NA,NA
20102670046,ASSAULT W/INJURY-FAM/DATE VIOL,Y,09/24/2010,78753,7,18.39,C,NA
20093311168,CUSTODY ARREST TRAFFIC WARR,N,11/27/2009,78722,9,3,C,NA
20141631943,BURGLARY OF RESIDENCE,N,06/12/2014,78741,3,23.07,N,Burglary
20042710642,THEFT BY SHOPLIFTING,N,09/27/2004,78752,4,18.12,C,Theft
20062092022,CUSTODY ARREST TRAFFIC WARR,N,07/28/2006,78759,NA,1753,C,NA
2003920780049,POSSESSION OF MARIJUANA,N,03/19/2003,78724,1,22,C,NA
2010461117,VIOL STATE LAW - OTHER,N,02/15/2010,78756,10,2.04,C,NA
20051382057,DWI,N,05/18/2005,NA,NA,NA,C,NA
20185009499,THEFT BY SHOPLIFTING,N,03/13/2018,78758,7,18.49,N,Theft
20191791899,OBSCENE DISPLAY - DISTRIBUTION,N,06/07/2019,78727,7,18.46,N,NA
2007630061,ASSAULT W/INJURY-FAM/DATE VIOL,Y,03/04/2007,78752,4,NA,C,NA
20115040771,THEFT OF SERVICE,N,08/26/2011,78731,10,NA,N,NA
20095029957,SUSPICIOUS PERSON,N,05/28/2009,78745,5,17.28,N,NA
20191421502,THEFT,N,05/22/2019,78758,4,NA,N,Theft
20121911057,THEFT OF TRAILER,N,07/05/2012,78744,2,24.31,N,Theft
20135006762,THEFT,N,02/05/2013,78758,7,17.53,N,Theft
20195039677,BURGLARY OF VEHICLE,N,09/25/2019,78704,3,13.08,N,Theft
20045002219,BURGLARY OF VEHICLE,N,01/14/2004,78751,9,3,NA,Theft
20175033894,THEFT OF BICYCLE,N,08/22/2017,78705,9,NA,NA,Theft
2016580156,DWI 2ND,N,02/27/2016,78753,4,NA,C,NA
20102480427,ASSAULT WITH INJURY,N,09/05/2010,78752,4,18.04,N,NA
20051530564,POSS OF DRUG PARAPHERNALIA,N,06/02/2005,78752,4,15.03,NA,NA
20131810207,DWI,N,06/30/2013,78758,4,18.19,C,NA
20111220278,FAMILY DISTURBANCE,N,05/02/2011,78744,2,24.31,NA,NA
2010640982,THEFT,N,03/05/2010,78746,8,19.11,N,Theft
20132420398,PUBLIC INTOXICATION,N,08/30/2013,78701,9,11,C,NA
20125023758,BURGLARY OF VEHICLE,N,05/26/2012,78722,9,4.02,N,Theft
20192740671,ROBBERY BY THREAT,N,10/01/2019,78705,9,NA,NA,Robbery
2014452196,ASSAULT BY CONTACT,N,02/14/2014,78704,5,13,N,NA
20042201605,CRIMINAL TRESPASS,N,08/07/2004,78752,4,15,N,NA
2008741098,ASSAULT WITH INJURY,N,03/07/2008,78753,4,18.13,O,NA
20105010922,HARASSMENT,N,01/01/2010,78717,6,205.1,N,NA
20103041379,FAMILY DISTURBANCE,N,10/31/2010,78754,1,NA,NA,NA
20075053201,GRAFFITI,N,10/06/2007,78749,8,17.4,NA,NA
20032330147,PUBLIC INTOXICATION,N,08/21/2003,78701,9,11,NA,NA
20092262519,PUBLIC INTOXICATION,N,08/14/2009,78741,3,NA,C,NA
2019950198,FAMILY DISTURBANCE,N,04/05/2019,78704,9,14.01,N,NA
20072520523,CRIMINAL MISCHIEF,N,09/09/2007,78723,4,NA,NA,NA
20071430967,DISTURBANCE - OTHER,N,05/23/2007,78704,9,23,NA,NA
20161240461,CUSTODY ARREST TRAFFIC WARR,N,05/03/2016,78719,2,9800,C,NA
20095033630,THEFT,N,06/15/2009,78617,2,24.33,N,Theft
20125034769,THEFT,N,07/30/2012,78745,2,24.24,N,Theft
20065053633,IDENTITY THEFT,N,02/02/2006,78702,1,NA,NA,NA
20112911494,BURGLARY OF RESIDENCE,N,10/18/2011,78724,1,NA,N,Burglary
20132211679,FAMILY DISTURBANCE/PARENTAL,N,08/09/2013,78653,1,NA,N,NA
20171400852,THEFT BY SHOPLIFTING,N,05/20/2017,78703,9,12,C,Theft
20101770465,WARRANT ARREST NON TRAFFIC,N,06/26/2010,78744,2,24.12,C,NA
20133192022,THEFT,N,11/15/2013,78741,3,23.17,N,Theft
20045017005,BURGLARY OF VEHICLE,N,04/09/2004,78727,6,NA,NA,Theft
20105029193,BURGLARY OF VEHICLE,N,06/06/2010,78729,6,NA,N,Theft
20171961327,THEFT,N,07/15/2017,78702,3,9,C,Theft
20085055841,SUSPICIOUS PERSON,N,10/18/2008,78717,6,NA,NA,NA
20158003493,BURGLARY OF VEHICLE,N,10/07/2015,78756,7,2.06,N,Theft
2019430732,BURGLARY NON RESIDENCE,N,02/12/2019,78727,6,17.85,N,Burglary
20032620038,DWI,N,09/19/2003,78750,NA,20402,NA,NA
20192730067,BURGLARY OF RESIDENCE,N,09/28/2019,78705,9,6.04,N,Burglary
20112502129,WARRANT ARREST NON TRAFFIC,N,09/07/2011,78704,5,20.04,C,NA
20061042378,VIOL CITY ORDINANCE - OTHER,N,04/14/2006,78701,9,NA,C,NA
20215010516,RUNAWAY CHILD,N,03/17/2021,78758,4,18.2,N,NA
2016930204,DWI  .15 BAC OR ABOVE,N,04/02/2016,78745,5,NA,C,NA
20055065724,BURGLARY OF RESIDENCE,N,12/20/2005,78702,3,9.02,NA,Burglary
2003921311267,POSS CONTROLLED SUB/NARCOTIC,N,05/11/2003,78702,1,NA,C,NA
20115004277,BURGLARY OF VEHICLE,N,01/23/2011,78756,10,2.04,N,Theft
20215013025,MAIL THEFT,N,03/28/2021,78754,1,18.34,NA,Theft
20052500351,BURGLARY OF RESIDENCE,N,09/07/2005,78721,1,NA,NA,Burglary
20062672043,HARASSMENT,N,09/24/2006,78744,2,NA,NA,NA
20055030421,THEFT,N,05/27/2005,78758,4,NA,NA,Theft
20173031646,THEFT,N,10/30/2017,78701,9,11,N,Theft
20195022176,HARASSMENT,N,05/16/2019,78754,1,NA,N,NA
2015620111,DWI,N,03/03/2015,78757,7,15,NA,NA
20045007397,DUMPING REFUSE NEAR HIGHWAY,N,02/16/2004,78745,3,NA,NA,NA
20072871576,THEFT,N,10/14/2007,78758,4,18,C,Theft
20095021223,HARASSMENT,N,04/15/2009,78758,7,NA,N,NA
20081400170,RUNAWAY CHILD,N,05/18/2008,78753,4,18.06,N,NA
20122531387,AGG ASSAULT,N,09/09/2012,78745,5,17.5,N,Aggravated Assault
20062861905,ASSAULT W/INJURY-FAM/DATE VIOL,Y,10/13/2006,78744,2,24.3,N,NA
20065041540,THEFT OF SERVICE,N,08/08/2006,78701,9,11,NA,NA
20085017946,THEFT,N,04/08/2008,78749,8,17.38,NA,Theft
2017930868,FAMILY DISTURBANCE,N,04/03/2017,78702,1,NA,N,NA
20193180989,FAMILY DISTURBANCE/PARENTAL,N,11/14/2019,78705,10,2,N,NA
20032691951,ASSAULT W/INJURY-FAM/DATE VIOL,N,09/26/2003,78757,7,18.18,C,NA
20165003527,DEBIT CARD ABUSE,N,01/22/2016,78759,7,17.53,N,NA
20125052394,CRIMINAL MISCHIEF,N,11/18/2012,78744,2,NA,N,NA
20112570628,THEFT OF BICYCLE,N,09/14/2011,78741,3,23.14,N,Theft
20052001905,PUBLIC INTOXICATION,N,07/19/2005,78704,9,13,C,NA
20032021328,VOCO - ALCOHOL  CONSUMPTION,N,07/21/2003,78702,1,NA,C,NA
20142050631,BURGLARY NON RESIDENCE,N,07/23/2014,78703,10,16.03,N,Burglary
20085046608,THEFT OF BICYCLE,N,09/03/2008,78758,4,18,NA,Theft
20112301844,ASSAULT W/INJURY-FAM/DATE VIOL,Y,08/18/2011,78723,1,21.07,C,NA
20123460645,FORGERY - OTHER,N,12/11/2012,78753,4,18.13,N,NA
2019921446,RUNAWAY CHILD,N,04/01/2019,78758,4,18.19,N,NA
20113511358,CRIMINAL TRESPASS,N,12/17/2011,78731,10,17.18,N,NA
20181950772,THEFT BY SHOPLIFTING,N,07/14/2018,78741,3,23,N,Theft
20181630466,AGG ASLT STRANGLE/SUFFOCATE,Y,06/12/2018,78730,10,17.61,C,Aggravated Assault
